data,capital,estado,regiao,custo,fonte_dado,variacao_mensal_pct,variacao_anual_pct,outlier,lag_1,lag_12,rolling_mean_3,rolling_mean_6
2023-03-01,Manaus,AM,Norte,605.35,simulado_calibrado,-1.1382937026391482,4.831587150402639,False,612.32,577.45,608.24,604.305
2023-04-01,Manaus,AM,Norte,607.74,simulado_calibrado,0.3948129181465143,6.186990023238326,False,605.35,572.33,608.47,605.3966666666666
2023-05-01,Manaus,AM,Norte,612.08,simulado_calibrado,0.7141211702372807,5.324018308841261,False,607.74,581.14,608.39,607.0883333333333
2023-06-01,Manaus,AM,Norte,613.74,simulado_calibrado,0.27120637825119864,3.1964084542565496,False,612.08,594.73,611.1866666666666,609.7133333333334
2023-07-01,Manaus,AM,Norte,616.34,simulado_calibrado,0.42363215693943523,4.18187964841108,False,613.74,591.6,614.0533333333334,611.2616666666668
2023-08-01,Manaus,AM,Norte,622.13,simulado_calibrado,0.9394165557971235,4.5543922155185435,False,616.34,595.03,617.4033333333333,612.8966666666666
2023-09-01,Manaus,AM,Norte,623.33,simulado_calibrado,0.19288573127802522,5.415095296883199,False,622.13,591.31,620.6,615.8933333333333
2023-10-01,Manaus,AM,Norte,630.39,simulado_calibrado,1.1326263776811452,4.857033550125567,False,623.33,601.19,625.2833333333333,619.6683333333334
2023-11-01,Manaus,AM,Norte,625.59,simulado_calibrado,-0.7614333983724242,3.9306896150715254,False,630.39,601.93,626.4366666666666,621.9200000000001
2023-12-01,Manaus,AM,Norte,635.44,simulado_calibrado,1.574513659105814,6.262646532550709,False,625.59,597.99,630.4733333333334,625.5366666666667
2024-01-01,Manaus,AM,Norte,644.65,simulado_calibrado,1.4493893994712126,6.1938884770611935,False,635.44,607.05,635.2266666666668,630.255
2024-02-01,Manaus,AM,Norte,652.67,simulado_calibrado,1.2440859381059433,6.58969166448915,False,644.65,612.32,644.2533333333333,635.345
2024-03-01,Manaus,AM,Norte,636.84,simulado_calibrado,-2.4254217292046354,5.2019492855372995,False,652.67,605.35,644.7199999999999,637.5966666666667
2024-04-01,Manaus,AM,Norte,628.04,simulado_calibrado,-1.3818227498272773,3.340244183367891,False,636.84,607.74,639.1833333333333,637.205
2024-05-01,Manaus,AM,Norte,643.16,simulado_calibrado,2.4074899687917872,5.077767612076833,False,628.04,612.08,636.0133333333333,640.1333333333333
2024-06-01,Manaus,AM,Norte,651.12,simulado_calibrado,1.2376391566639722,6.090526933229046,False,643.16,613.74,640.7733333333332,642.7466666666666
2024-07-01,Manaus,AM,Norte,639.38,simulado_calibrado,-1.80304705737806,3.738196450011344,False,651.12,616.34,644.5533333333333,641.8683333333333
2024-08-01,Manaus,AM,Norte,648.67,simulado_calibrado,1.4529700647502253,4.2659894234323925,False,639.38,622.13,646.39,641.2016666666667
2024-09-01,Manaus,AM,Norte,659.5,simulado_calibrado,1.6695700433194238,5.802704827298544,False,648.67,623.33,649.1833333333334,644.9783333333334
2024-10-01,Manaus,AM,Norte,650.08,simulado_calibrado,-1.4283548142532188,3.123463252906933,False,659.5,630.39,652.75,648.6516666666666
2024-11-01,Manaus,AM,Norte,662.51,simulado_calibrado,1.912072360324868,5.901628862353925,False,650.08,625.59,657.3633333333333,651.8766666666667
2024-12-01,Manaus,AM,Norte,664.59,simulado_calibrado,0.3139575251694282,4.587372529271061,False,662.51,635.44,659.0600000000001,654.1216666666667
2025-01-01,Manaus,AM,Norte,673.65,simulado_calibrado,1.3632465128876392,4.498565112851938,False,664.59,644.65,666.9166666666666,659.8333333333334
2025-02-01,Manaus,AM,Norte,679.78,simulado_calibrado,0.9099680843167812,4.153707080147706,False,673.65,652.67,672.6733333333333,665.0183333333333
2025-03-01,Manaus,AM,Norte,658.68,simulado_calibrado,-3.1039453940980954,3.42943282457131,False,679.78,636.84,670.7033333333333,664.8816666666667
2025-04-01,Manaus,AM,Norte,671.77,real_dieese,1.987307949231809,6.962932297305913,False,658.68,628.04,670.0766666666667,668.4966666666667
2025-05-01,Manaus,AM,Norte,699.95,real_dieese,4.194888131354491,8.829840164189328,False,671.77,643.16,676.8000000000001,674.7366666666667
2025-06-01,Manaus,AM,Norte,675.25,real_dieese,-3.5288234873919633,3.705922103452508,False,699.95,651.12,682.3233333333334,676.5133333333333
2025-07-01,Manaus,AM,Norte,674.78,real_dieese,-0.06960385042577011,5.536613594419593,False,675.25,639.38,683.3266666666667,676.7016666666667
2025-08-01,Manaus,AM,Norte,657.22,real_dieese,-2.6023296481816227,1.3180816131469042,False,674.78,648.67,669.0833333333334,672.9416666666667
2025-09-01,Manaus,AM,Norte,642.32,real_dieese,-2.2671251635677514,-2.6050037907505597,False,657.22,659.5,658.1066666666667,670.215
2025-10-01,Manaus,AM,Norte,633.25,real_dieese,-1.412068750778439,-2.588912133891219,False,642.32,650.08,644.2633333333333,663.795
2025-11-01,Manaus,AM,Norte,629.39,real_dieese,-0.6095538886695673,-4.999169823851712,False,633.25,662.51,634.9866666666667,652.035
2025-12-01,Manaus,AM,Norte,620.42,real_dieese,-1.425189469168564,-6.646202922102362,False,629.39,664.59,627.6866666666666,642.8966666666666
2026-01-01,Manaus,AM,Norte,647.97,real_dieese,4.440540279165739,-3.8120685816076527,False,620.42,673.65,632.5933333333334,638.4283333333333
2026-02-01,Manaus,AM,Norte,628.9,real_dieese,-2.9430374863033903,-7.484774485863078,False,647.97,679.78,632.43,633.7083333333334
2026-03-01,Manaus,AM,Norte,675.56,real_dieese,7.4193035458737455,2.562701159895542,False,628.9,658.68,650.81,639.2483333333333
2020-01-01,Natal,RN,Nordeste,389.26,real_dieese,,,False,,,389.26,389.26
2020-02-01,Natal,RN,Nordeste,405.88,real_dieese,4.2696398294199245,,False,389.26,,397.57,397.57
2020-03-01,Natal,RN,Nordeste,426.0,real_dieese,4.95713018626196,,False,405.88,,407.0466666666666,407.0466666666666
2020-04-01,Natal,RN,Nordeste,428.28,real_dieese,0.5352112676056286,,False,426.0,,420.0533333333333,412.355
2020-05-01,Natal,RN,Nordeste,429.57,real_dieese,0.3012048192771122,,False,428.28,,427.95,415.79799999999994
2020-06-01,Natal,RN,Nordeste,442.46,real_dieese,3.000675093698346,,False,429.57,,433.43666666666667,420.2416666666666
2020-07-01,Natal,RN,Nordeste,430.66,real_dieese,-2.6669077430728105,,False,442.46,,434.23,427.14166666666665
2020-08-01,Natal,RN,Nordeste,419.47,real_dieese,-2.598337435564013,,False,430.66,,430.8633333333334,429.4066666666667
2020-09-01,Natal,RN,Nordeste,422.31,real_dieese,0.677044842301,,False,419.47,,424.1466666666667,428.7916666666667
2020-10-01,Natal,RN,Nordeste,436.76,real_dieese,3.421657076555129,,False,422.31,,426.18,430.205
2020-11-01,Natal,RN,Nordeste,455.43,real_dieese,4.274658851543189,,False,436.76,,438.1666666666667,434.51500000000004
2020-12-01,Natal,RN,Nordeste,458.79,real_dieese,0.7377643106514675,,False,455.43,,450.32666666666665,437.2366666666667
2021-01-01,Natal,RN,Nordeste,454.49,real_dieese,-0.9372479783779086,16.75743718851155,False,458.79,389.26,456.2366666666667,441.2083333333333
2021-02-01,Natal,RN,Nordeste,464.43,real_dieese,2.187066822152306,14.425445944614168,False,454.49,405.88,459.2366666666667,448.70166666666665
2021-03-01,Natal,RN,Nordeste,477.56,real_dieese,2.8271214176517345,12.103286384976531,False,464.43,426.0,465.49333333333334,457.91
2021-04-01,Natal,RN,Nordeste,478.23,real_dieese,0.1402965072451634,11.662930792939207,False,477.56,428.28,473.4066666666667,464.82166666666666
2021-05-01,Natal,RN,Nordeste,501.7,real_dieese,4.90768040482612,16.791209814465624,False,478.23,429.57,485.83,472.53333333333336
2021-06-01,Natal,RN,Nordeste,500.2,real_dieese,-0.2989834562487581,13.04976721059532,False,501.7,442.46,493.3766666666667,479.435
2021-07-01,Natal,RN,Nordeste,506.51,real_dieese,1.2614954018392632,17.612501741513007,False,500.2,430.66,502.8033333333333,488.105
2021-08-01,Natal,RN,Nordeste,508.04,real_dieese,0.3020670865333308,21.11474002908431,False,506.51,419.47,504.9166666666667,495.3733333333334
2021-09-01,Natal,RN,Nordeste,493.29,real_dieese,-2.9033146996299553,16.807558428642476,False,508.04,422.31,502.6133333333334,497.99500000000006
2021-10-01,Natal,RN,Nordeste,504.66,real_dieese,2.3049321899896613,15.546295448301128,False,493.29,436.76,501.99666666666667,502.40000000000003
2021-11-01,Natal,RN,Nordeste,521.08,real_dieese,3.2536757420837725,14.414948510199155,False,504.66,455.43,506.3433333333334,505.62999999999994
2021-12-01,Natal,RN,Nordeste,529.54,real_dieese,1.6235510862055547,15.420998714008572,False,521.08,458.79,518.4266666666667,510.52
2022-01-01,Natal,RN,Nordeste,551.06,real_dieese,4.063904520904926,21.24799225505509,False,529.54,454.49,533.8933333333333,517.945
2022-02-01,Natal,RN,Nordeste,557.2,real_dieese,1.1142162377962617,19.975023146652894,False,551.06,464.43,545.9333333333333,526.1383333333333
2022-03-01,Natal,RN,Nordeste,575.33,real_dieese,3.2537688442211055,20.472820169193405,False,557.2,477.56,561.1966666666667,539.8116666666666
2022-04-01,Natal,RN,Nordeste,595.37,real_dieese,3.483218326873261,24.494490098906386,False,575.33,478.23,575.9666666666667,554.93
2022-05-01,Natal,RN,Nordeste,586.42,real_dieese,-1.5032668760602719,16.88658560892964,False,595.37,501.7,585.7066666666666,565.82
2022-06-01,Natal,RN,Nordeste,611.79,real_dieese,4.3262508099996655,22.309076369452207,False,586.42,500.2,597.86,579.5283333333333
2022-07-01,Natal,RN,Nordeste,587.58,real_dieese,-3.9572402294904996,16.00560699690037,False,611.79,506.51,595.2633333333333,585.6149999999999
2022-08-01,Natal,RN,Nordeste,580.74,real_dieese,-1.1640968038394872,14.30989685851507,False,587.58,508.04,593.37,589.5383333333333
2022-09-01,Natal,RN,Nordeste,581.53,real_dieese,0.1360333367772082,17.888057734801023,False,580.74,493.29,583.2833333333334,590.5716666666667
2022-10-01,Natal,RN,Nordeste,573.4,real_dieese,-1.398036214812648,13.621051797249617,False,581.53,504.66,578.5566666666667,586.91
2022-11-01,Natal,RN,Nordeste,566.95,real_dieese,-1.1248692012556516,8.802870960313204,False,573.4,521.08,573.96,583.6650000000001
2022-12-01,Natal,RN,Nordeste,584.36,real_dieese,3.0708175324102527,10.352381312082205,False,566.95,529.54,574.9033333333333,579.0933333333334
2023-01-01,Natal,RN,Nordeste,622.16,real_dieese,6.46861523718254,12.902406271549394,False,584.36,551.06,591.1566666666666,584.8566666666667
2023-02-01,Natal,RN,Nordeste,626.15,real_dieese,0.641314131413151,12.374371859296463,False,622.16,557.2,610.89,592.4250000000001
2023-03-01,Natal,RN,Nordeste,615.03,real_dieese,-1.7759322845963488,6.90038760363616,False,626.15,575.33,621.1133333333333,598.0083333333333
2023-04-01,Natal,RN,Nordeste,605.94,real_dieese,-1.477976684064175,1.7753665787661577,False,615.03,595.37,615.7066666666666,603.4316666666667
2023-05-01,Natal,RN,Nordeste,602.16,real_dieese,-0.6238241410040701,2.6840830803860793,False,605.94,586.42,607.71,609.3
2023-06-01,Natal,RN,Nordeste,632.27,real_dieese,5.000332137637842,3.3475538992137954,False,602.16,611.79,613.4566666666666,617.285
2023-07-01,Natal,RN,Nordeste,613.64,real_dieese,-2.9465260094579837,4.435140746791921,False,632.27,587.58,616.0233333333333,615.8649999999999
2023-08-01,Natal,RN,Nordeste,581.18,real_dieese,-5.2897464311322695,0.07576540276197363,False,613.64,580.74,609.0299999999999,608.37
2023-09-01,Natal,RN,Nordeste,598.99,real_dieese,3.064455074159489,3.002424638453749,False,581.18,581.53,597.9366666666666,605.6966666666666
2023-10-01,Natal,RN,Nordeste,582.12,real_dieese,-2.816407619492811,1.5207534007673607,False,598.99,573.4,587.43,601.7266666666666
2023-11-01,Natal,RN,Nordeste,567.3,real_dieese,-2.545866831581123,0.061733838962863,False,582.12,566.95,582.8033333333334,595.9166666666666
2023-12-01,Natal,RN,Nordeste,556.06,real_dieese,-1.9813150008813674,-4.842905058525582,False,567.3,584.36,568.4933333333333,583.215
2024-01-01,Natal,RN,Nordeste,575.71,real_dieese,3.5337913174837476,-7.465925163944953,False,556.06,622.16,566.3566666666667,576.8933333333333
2024-02-01,Natal,RN,Nordeste,579.31,real_dieese,0.6253148286463617,-7.480635630439991,False,575.71,626.15,570.36,576.5816666666666
2024-03-01,Natal,RN,Nordeste,605.33,real_dieese,4.491550292589475,-1.577158837780257,False,579.31,615.03,586.7833333333333,577.6383333333333
2024-04-01,Natal,RN,Nordeste,632.23,real_dieese,4.443857069697521,4.338713403967387,False,605.33,605.94,605.6233333333333,585.99
2024-05-01,Natal,RN,Nordeste,640.1,real_dieese,1.2448001518434726,6.3006509897701735,False,632.23,602.16,625.8866666666667,598.1233333333333
2024-06-01,Natal,RN,Nordeste,599.29,real_dieese,-6.37556631776286,-5.216126022110812,False,640.1,632.27,623.8733333333333,605.3283333333334
2024-07-01,Natal,RN,Nordeste,575.12,real_dieese,-4.033105841912921,-6.277296134541421,False,599.29,613.64,604.8366666666666,605.23
2024-08-01,Natal,RN,Nordeste,555.68,real_dieese,-3.3801641396578153,-4.3876251763653284,False,575.12,581.18,576.6966666666666,601.2916666666666
2024-09-01,Natal,RN,Nordeste,554.0,real_dieese,-0.30233227756981673,-7.510976810965131,False,555.68,598.99,561.6,592.7366666666667
2024-10-01,Natal,RN,Nordeste,576.23,real_dieese,4.01263537906138,-1.0118188689617225,False,554.0,582.12,561.9699999999999,583.4033333333333
2024-11-01,Natal,RN,Nordeste,593.54,real_dieese,3.0040088159241973,4.625418649744395,False,576.23,567.3,574.59,575.6433333333333
2024-12-01,Natal,RN,Nordeste,617.32,real_dieese,4.006469656636469,11.016796748552338,False,593.54,556.06,595.6966666666667,578.6483333333333
2025-01-01,Natal,RN,Nordeste,634.11,real_dieese,2.7198211624441138,10.143996109152177,False,617.32,575.71,614.99,588.48
2025-02-01,Natal,RN,Nordeste,648.58,real_dieese,2.281938464935118,11.957328546028911,False,634.11,579.31,633.3366666666667,603.9633333333334
2025-03-01,Natal,RN,Nordeste,636.47,real_dieese,-1.8671559406703842,5.144301455404499,False,648.58,605.33,639.7199999999999,617.7083333333334
2025-04-01,Natal,RN,Nordeste,657.0,real_dieese,3.2256037205209864,3.917877987441276,False,636.47,632.23,647.35,631.17
2025-05-01,Natal,RN,Nordeste,645.0,real_dieese,-1.82648401826484,0.765505389782839,False,657.0,640.1,646.1566666666668,639.7466666666667
2025-06-01,Natal,RN,Nordeste,636.95,real_dieese,-1.2480620155038702,6.284102855045148,False,645.0,599.29,646.3166666666666,643.0183333333333
2025-07-01,Natal,RN,Nordeste,646.13,real_dieese,1.4412434257006002,12.346988454583396,False,636.95,575.12,642.6933333333333,645.0216666666666
2025-08-01,Natal,RN,Nordeste,622.0,real_dieese,-3.7345425843096636,11.93492657644688,False,646.13,555.68,635.0266666666666,640.5916666666667
2025-09-01,Natal,RN,Nordeste,610.27,real_dieese,-1.8858520900321585,10.157039711191329,False,622.0,554.0,626.1333333333333,636.225
2025-10-01,Natal,RN,Nordeste,612.18,real_dieese,0.3129762236387057,6.238828245665773,False,610.27,576.23,614.8166666666666,628.755
2025-11-01,Natal,RN,Nordeste,591.38,real_dieese,-3.3976934888431454,-0.3639181858004492,False,612.18,593.54,604.61,619.8183333333333
2025-12-01,Natal,RN,Nordeste,597.15,real_dieese,0.9756839933714234,-3.2673491868075,False,591.38,617.32,600.2366666666667,613.185
2026-01-01,Natal,RN,Nordeste,595.86,real_dieese,-0.216026124089419,-6.032076453612145,False,597.15,634.11,594.7966666666667,604.8066666666666
2026-02-01,Natal,RN,Nordeste,616.84,real_dieese,3.520961299634151,-4.8937679237719305,False,595.86,648.58,603.2833333333333,603.9466666666667
2026-03-01,Natal,RN,Nordeste,653.77,real_dieese,5.986965825821922,2.7181171147108163,False,616.84,636.47,622.1566666666666,611.1966666666666
2020-01-01,Palmas,TO,Norte,562.22,simulado_calibrado,,,False,,,562.22,562.22
2020-02-01,Palmas,TO,Norte,552.06,simulado_calibrado,-1.807121767279729,,False,562.22,,557.14,557.14
2020-03-01,Palmas,TO,Norte,546.44,simulado_calibrado,-1.0180052892801328,,False,552.06,,553.5733333333334,553.5733333333334
2020-04-01,Palmas,TO,Norte,544.64,simulado_calibrado,-0.329404875192163,,False,546.44,,547.7133333333333,551.34
2020-05-01,Palmas,TO,Norte,542.51,simulado_calibrado,-0.3910840188014131,,False,544.64,,544.5300000000001,549.574
2020-06-01,Palmas,TO,Norte,552.34,simulado_calibrado,1.8119481668540827,,False,542.51,,546.4966666666667,550.035
2020-07-01,Palmas,TO,Norte,560.5,simulado_calibrado,1.4773509070499902,,False,552.34,,551.7833333333333,549.7483333333333
2020-08-01,Palmas,TO,Norte,608.32,simulado_calibrado,8.531668153434445,,False,560.5,,573.7200000000001,559.1250000000001
2020-09-01,Palmas,TO,Norte,607.65,simulado_calibrado,-0.11013940031563418,,False,608.32,,592.1566666666666,569.3266666666667
2020-10-01,Palmas,TO,Norte,610.93,simulado_calibrado,0.539784415370681,,False,607.65,,608.9666666666667,580.375
2020-11-01,Palmas,TO,Norte,617.56,simulado_calibrado,1.0852307138297324,,False,610.93,,612.0466666666666,592.8833333333333
2020-12-01,Palmas,TO,Norte,612.3,simulado_calibrado,-0.8517391022734633,,False,617.56,,613.5966666666667,602.8766666666667
2021-01-01,Palmas,TO,Norte,581.06,simulado_calibrado,-5.10207414666014,3.351001387357244,False,612.3,562.22,603.64,606.3033333333333
2021-02-01,Palmas,TO,Norte,587.49,simulado_calibrado,1.1065982858913026,6.417780676013485,False,581.06,552.06,593.6166666666667,602.8316666666666
2021-03-01,Palmas,TO,Norte,581.38,simulado_calibrado,-1.0400177024289747,6.394114632896564,False,587.49,546.44,583.31,598.4533333333334
2021-04-01,Palmas,TO,Norte,578.18,simulado_calibrado,-0.5504145309436215,6.158196239717961,False,581.38,544.64,582.3499999999999,592.995
2021-05-01,Palmas,TO,Norte,586.93,simulado_calibrado,1.513369538897913,8.18786750474645,False,578.18,542.51,582.1633333333333,587.89
2021-06-01,Palmas,TO,Norte,595.66,simulado_calibrado,1.487400541802253,7.84299525654486,False,586.93,552.34,586.9233333333333,585.1166666666667
2021-07-01,Palmas,TO,Norte,593.58,simulado_calibrado,-0.34919249236140537,5.901873327386276,False,595.66,560.5,592.0566666666667,587.2033333333334
2021-08-01,Palmas,TO,Norte,597.31,simulado_calibrado,0.6283904444219557,-1.8099026827985476,False,593.58,608.32,595.5166666666667,588.84
2021-09-01,Palmas,TO,Norte,595.43,simulado_calibrado,-0.3147444375617314,-2.0110260840944694,False,597.31,607.65,595.4399999999999,591.1816666666666
2021-10-01,Palmas,TO,Norte,603.4,simulado_calibrado,1.3385284584250146,-1.2325471003224564,False,595.43,610.93,598.7133333333333,595.3849999999999
2021-11-01,Palmas,TO,Norte,605.12,simulado_calibrado,0.28505137553862525,-2.0143791696353275,False,603.4,617.56,601.3166666666666,598.4166666666666
2021-12-01,Palmas,TO,Norte,611.26,simulado_calibrado,1.0146747752511898,-0.1698513800424517,False,605.12,612.3,606.5933333333334,601.0166666666667
2022-01-01,Palmas,TO,Norte,620.86,simulado_calibrado,1.5705264535549546,6.849550820913519,False,611.26,581.06,612.4133333333333,605.5633333333333
2022-02-01,Palmas,TO,Norte,630.78,simulado_calibrado,1.5977837193570155,7.368636061890399,False,620.86,587.49,620.9666666666666,611.1416666666665
2022-03-01,Palmas,TO,Norte,626.66,simulado_calibrado,-0.6531595802022894,7.788365612852166,False,630.78,581.38,626.0999999999999,616.3466666666667
2022-04-01,Palmas,TO,Norte,612.26,simulado_calibrado,-2.297896786136022,5.894358158358992,False,626.66,578.18,623.2333333333332,617.8233333333334
2022-05-01,Palmas,TO,Norte,617.93,simulado_calibrado,0.9260771567634496,5.281720136983958,False,612.26,586.93,618.9499999999999,619.9583333333334
2022-06-01,Palmas,TO,Norte,631.93,simulado_calibrado,2.26562879290535,6.089044085552153,False,617.93,595.66,620.7066666666666,623.4033333333333
2022-07-01,Palmas,TO,Norte,629.67,simulado_calibrado,-0.3576345481303256,6.0800566056807615,False,631.93,593.58,626.5099999999999,624.8716666666666
2022-08-01,Palmas,TO,Norte,636.01,simulado_calibrado,1.0068766179109678,6.4790477306591265,False,629.67,597.31,632.5366666666666,625.7433333333333
2022-09-01,Palmas,TO,Norte,638.18,simulado_calibrado,0.341189603937031,7.179685269469127,False,636.01,595.43,634.6199999999999,627.6633333333333
2022-10-01,Palmas,TO,Norte,641.85,simulado_calibrado,0.5750728634554614,6.372224063639376,False,638.18,603.4,638.68,632.5949999999999
2022-11-01,Palmas,TO,Norte,640.76,simulado_calibrado,-0.16982160941030333,5.88974087784242,False,641.85,605.12,640.2633333333333,636.4
2022-12-01,Palmas,TO,Norte,648.03,simulado_calibrado,1.1345901741681708,6.015443510126617,False,640.76,611.26,643.5466666666667,639.0833333333334
2023-01-01,Palmas,TO,Norte,666.71,simulado_calibrado,2.8825825964847507,7.384917694810422,False,648.03,620.86,651.8333333333334,645.2566666666667
2023-02-01,Palmas,TO,Norte,674.86,simulado_calibrado,1.222420542664726,6.988173372649742,False,666.71,630.78,663.1999999999999,651.7316666666667
2023-03-01,Palmas,TO,Norte,662.63,simulado_calibrado,-1.8122277213051596,5.739954680368942,False,674.86,626.66,668.0666666666667,655.8066666666667
2023-04-01,Palmas,TO,Norte,662.03,simulado_calibrado,-0.09054826977348274,8.12889948714599,False,662.63,612.26,666.5066666666667,659.17
2023-05-01,Palmas,TO,Norte,650.74,simulado_calibrado,-1.7053607842544838,5.309662906801749,False,662.03,617.93,658.4666666666666,660.8333333333334
2023-06-01,Palmas,TO,Norte,672.29,simulado_calibrado,3.311614469680668,6.386783346256708,False,650.74,631.93,661.6866666666666,664.8766666666667
2023-07-01,Palmas,TO,Norte,672.24,simulado_calibrado,-0.007437266655752062,6.760684167897479,False,672.29,629.67,665.09,665.7983333333333
2023-08-01,Palmas,TO,Norte,685.68,simulado_calibrado,1.9992859692966602,7.809625634817063,False,672.24,636.01,676.7366666666667,667.6016666666667
2023-09-01,Palmas,TO,Norte,674.12,simulado_calibrado,-1.6859176292147837,5.631639976182279,False,685.68,638.18,677.3466666666667,669.5166666666667
2023-10-01,Palmas,TO,Norte,677.41,simulado_calibrado,0.4880436717498382,5.540235257458903,False,674.12,641.85,679.07,672.0799999999999
2023-11-01,Palmas,TO,Norte,682.08,simulado_calibrado,0.6893904725351119,6.448592296647737,False,677.41,640.76,677.87,677.3033333333333
2023-12-01,Palmas,TO,Norte,677.94,simulado_calibrado,-0.6069669247009135,4.615527058932467,False,682.08,648.03,679.1433333333333,678.245
2024-01-01,Palmas,TO,Norte,703.28,simulado_calibrado,3.737793905065323,5.485143465674724,False,677.94,666.71,687.7666666666668,683.4183333333334
2024-02-01,Palmas,TO,Norte,705.7,simulado_calibrado,0.34410192242066984,4.569836706872543,False,703.28,674.86,695.64,686.755
2024-03-01,Palmas,TO,Norte,699.87,simulado_calibrado,-0.8261300836049368,5.620029277273897,False,705.7,662.63,702.9499999999999,691.0466666666666
2024-04-01,Palmas,TO,Norte,693.84,simulado_calibrado,-0.8615885807364165,4.8049182061236095,False,699.87,662.03,699.8033333333333,693.785
2024-05-01,Palmas,TO,Norte,705.03,simulado_calibrado,1.612763749567625,8.342809724313849,False,693.84,650.74,699.5799999999999,697.61
2024-06-01,Palmas,TO,Norte,714.59,simulado_calibrado,1.3559706679148409,6.29192759077184,False,705.03,672.29,704.4866666666667,703.7183333333332
2024-07-01,Palmas,TO,Norte,710.56,simulado_calibrado,-0.5639597531451712,5.700345114839922,False,714.59,672.24,710.06,704.9316666666667
2024-08-01,Palmas,TO,Norte,712.58,simulado_calibrado,0.28428281918488896,3.923112822307795,False,710.56,685.68,712.5766666666667,706.0783333333334
2024-09-01,Palmas,TO,Norte,723.18,simulado_calibrado,1.4875522748322823,7.2776360291936015,False,712.58,674.12,715.4399999999999,709.9633333333333
2024-10-01,Palmas,TO,Norte,717.79,simulado_calibrado,-0.7453192842722389,5.960939460592551,False,723.18,677.41,717.8499999999999,713.9549999999999
2024-11-01,Palmas,TO,Norte,737.23,simulado_calibrado,2.7083130163418456,8.085561810931274,False,717.79,682.08,726.0666666666666,719.3216666666667
2024-12-01,Palmas,TO,Norte,737.67,simulado_calibrado,0.05968286694788549,8.81051420479686,False,737.23,677.94,730.8966666666666,723.1683333333334
2025-01-01,Palmas,TO,Norte,747.86,simulado_calibrado,1.3813764962652852,6.338869298145844,False,737.67,703.28,740.9200000000001,729.3849999999999
2025-02-01,Palmas,TO,Norte,745.45,simulado_calibrado,-0.3222528280694248,5.632705115488168,False,747.86,705.7,743.66,734.8633333333333
2025-03-01,Palmas,TO,Norte,749.76,simulado_calibrado,0.5781742571600912,7.128466715247117,False,745.45,699.87,747.69,739.2933333333334
2025-04-01,Palmas,TO,Norte,746.77,real_dieese,-0.3987942808365341,7.628559898535681,False,749.76,693.84,747.3266666666667,744.1233333333333
2025-05-01,Palmas,TO,Norte,720.37,real_dieese,-3.5352250358209325,2.175793937846615,False,746.77,705.03,738.9666666666667,741.3133333333334
2025-06-01,Palmas,TO,Norte,717.32,real_dieese,-0.4233935338784134,0.3820372521305959,False,720.37,714.59,728.1533333333333,737.9216666666666
2025-07-01,Palmas,TO,Norte,715.77,real_dieese,-0.21608208331010959,0.7332244989867176,False,717.32,710.56,717.82,732.5733333333333
2025-08-01,Palmas,TO,Norte,720.45,real_dieese,0.6538413177417324,1.1044373965028553,False,715.77,712.58,717.8466666666667,728.4066666666668
2025-09-01,Palmas,TO,Norte,677.87,real_dieese,-5.910195017003272,-6.265383445338635,False,720.45,723.18,704.6966666666667,716.4250000000001
2025-10-01,Palmas,TO,Norte,695.42,real_dieese,2.588991989614531,-3.116510399977712,False,677.87,717.79,697.9133333333333,707.8666666666667
2025-11-01,Palmas,TO,Norte,672.61,real_dieese,-3.2800322107503277,-8.765242868575617,False,695.42,737.23,681.9666666666667,699.9066666666668
2025-12-01,Palmas,TO,Norte,677.63,real_dieese,0.7463463225346079,-8.139140808220468,False,672.61,737.67,681.8866666666667,693.2916666666666
2026-01-01,Palmas,TO,Norte,700.44,real_dieese,3.3661437657718896,-6.340758965581783,False,677.63,747.86,683.56,690.7366666666667
2026-02-01,Palmas,TO,Norte,695.28,real_dieese,-0.7366798012677811,-6.730162988798726,False,700.44,745.45,691.1166666666667,686.5416666666666
2026-03-01,Palmas,TO,Norte,717.45,real_dieese,3.188643424231974,-4.3093790012804,False,695.28,749.76,704.39,693.1383333333333
2020-01-01,Porto Alegre,RS,Sul,502.98,real_dieese,,,False,,,502.98,502.98
2020-02-01,Porto Alegre,RS,Sul,492.83,real_dieese,-2.0179728816255182,,False,502.98,,497.905,497.905
2020-03-01,Porto Alegre,RS,Sul,497.88,real_dieese,1.0246941135888754,,False,492.83,,497.8966666666667,497.8966666666667
2020-04-01,Porto Alegre,RS,Sul,527.01,real_dieese,5.850807423475546,,False,497.88,,505.9066666666667,505.175
2020-05-01,Porto Alegre,RS,Sul,518.63,real_dieese,-1.5901026545985797,,False,527.01,,514.5066666666667,507.866
2020-06-01,Porto Alegre,RS,Sul,512.4,real_dieese,-1.2012417330274028,,False,518.63,,519.3466666666667,508.62166666666667
2020-07-01,Porto Alegre,RS,Sul,511.22,real_dieese,-0.23028883684620416,,False,512.4,,514.0833333333334,509.99500000000006
2020-08-01,Porto Alegre,RS,Sul,528.61,real_dieese,3.4016666014631713,,False,511.22,,517.41,515.9583333333334
2020-09-01,Porto Alegre,RS,Sul,552.86,real_dieese,4.587503074100008,,False,528.61,,530.8966666666666,525.1216666666667
2020-10-01,Porto Alegre,RS,Sul,581.39,real_dieese,5.160438447346527,,False,552.86,,554.2866666666667,534.1850000000001
